canonical_id,canonical_name,clean,qualifies,wiki_status,subst_dedup,subst_appearances_raw,n_appearances,n_dedup_clusters,appearances_collapsed,same_day_multi_program,span_days_dedup,n_dates_dedup,first_date,last_date,total_guest_words,n_programs,npr_share,n_variants,variants,merge_rules,merge_evidence,staff_evidence,staff_marker,summary_staff,summary_evidence,closest_wikipedia_title,wiki_similarity,n_affiliations,affiliations,initial_label,label_artifact,ambiguous_identity,particle_surname,generic_name_flag,over_top500_head,top_raw_label,note,transcripts
C00185,Angela Shelton,True,True,has-page,3,3,11,11,0,0,532,3,2007-08-24,2009-02-06,2039,4,0.4545,1,Angela Shelton,,,no,,no,,,,6,COMEDIENNE / FRANGELA / COMEDIAN / COMEDIENNE FRANGELA,False,False,False,False,False,False,Ms. ANGELA SHELTON (Comedienne),"clean: no staff evidence, full name, no duplicate inflation",NPR-3588|2007-07-20|Day to Day|cl10|-;NPR-3028|2007-08-24|Day to Day|cl9|S;CNN-120707|2007-10-17|CNN LARRY KING LIVE|cl1|-;CNN-124415|2008-03-07|SHOWBIZ TONIGHT|cl2|-;NPR-228|2008-05-21|Day to Day|cl7|-;NPR-23|2008-06-09|Day to Day|cl8|S;CNN-128639|2008-07-14|SHOWBIZ TONIGHT|cl3|-;CNN-131124|2008-10-01|SHOWBIZ TONIGHT|cl4|-;CNN-131162|2008-10-02|SHOWBIZ TONIGHT|cl5|-;NPR-8829|2009-02-06|Day to Day|cl11|S;CNN-256653|2015-06-04|DR. DREW|cl6|-
C02391,Tim Golden,True,True,has-page,3,3,7,7,0,2,5091,3,2005-05-21,2019-04-29,2039,7,0.4286,1,Tim Golden,,,no,,no,,,,4,WRITER / CO DIRECTOR ELIAN / NEW YORK TIMES MAGAZINE / NEW YORK TIMES,False,False,False,False,False,False,Mr. TIM GOLDEN,"clean: no staff evidence, full name, no duplicate inflation",CNN-6711|2000-04-23|Sunday Morning News|cl3|-;NPR-44233|2005-05-21|All Things Considered|cl6|S;CNN-94764|2005-05-23|INSIGHT|cl4|-;NPR-47628|2006-09-15|Day to Day|cl7|S;CNN-319727|2017-08-24|CNN NEWSROOM|cl1|-;CNN-319753|2017-08-24|CNN'S AMANPOUR|cl2|-;NPR-10621|2019-04-29|Morning Edition|cl5|S
C02505,Von Hippel,True,True,has-page,3,3,4,4,0,0,1211,3,2016-02-08,2019-06-03,2036,2,0.0,1,Von Hippel,,,no,,no,,,,0,,False,False,False,True,False,False,VON HIPPEL,"CHECK particle+surname label (effectively a surname); CNN-dominated (thinner turns, more re-airing)",CNN-275954|2016-02-08|CNN'S AMANPOUR|cl1|S;CNN-315318|2017-06-26|CNN'S AMANPOUR|cl2|S;CNN-345091|2018-07-13|CONNECT THE WORLD|cl3|-;CNN-371330|2019-06-03|CONNECT THE WORLD|cl4|S
C01778,Mohsin Hamid,True,True,has-page,3,3,4,4,0,0,851,3,2014-12-19,2017-04-18,2027,1,1.0,1,Mohsin Hamid,,,no,,no,,,,0,,False,False,False,False,False,False,MOHSIN HAMID,"clean: no staff evidence, full name, no duplicate inflation",NPR-22896|2014-12-19|Morning Edition|cl3|S;NPR-6278|2017-03-06|Morning Edition|cl4|S;NPR-15172|2017-04-18|Morning Edition|cl2|S;NPR-15115|2017-04-25|Morning Edition|cl1|-
C00808,Gary Herbert,True,True,has-page,3,3,16,14,2,2,526,3,2016-03-30,2017-09-07,1994,7,0.25,1,Gary Herbert,,,no,,no,,,,4,UTAH / GOVERNOR OF UTAH / GOVEROR OF UTAH / UTAH GOVERNOR,False,False,False,False,False,False,GARY HERBERT,"2 re-airings collapsed; CNN-dominated (thinner turns, more re-airing)",CNN-149647|2010-04-02|CAMPBELL BROWN|cl1|-;CNN-149669|2010-04-02|RICK'S LIST|cl2|-;CNN-191776|2012-08-28|CNN NEWSROOM|cl3|-;CNN-196848|2012-12-04|CNN NEWSROOM|cl4|-;CNN-201934|2013-02-25|CNN NEWSROOM|cl5|-;CNN-202078|2013-02-27|CNN NEWSROOM|cl6|-;CNN-202662|2013-03-08|CNN NEWSROOM|cl7|-;CNN-269152|2015-11-13|LEGAL VIEW WITH ASHLEIGH BANFIELD|cl8|-;NPR-5991|2016-03-30|Morning Edition|cl14|S;NPR-19743|2016-12-29|All Things Considered|cl13|S;NPR-19730|2017-01-01|All Things Considered|cl12|-;CNN-304884|2017-02-08|ANDERSON COOPER 360 DEGREES|cl9|-;CNN-304991|2017-02-09|CNN NEWSROOM|cl9|-;CNN-305001|2017-02-09|CNN NEWSROOM|cl9|-;NPR-15882|2017-09-07|All Things Considered|cl11|S;CNN-397608|2020-04-15|CNN NEWSROOM|cl10|-
C01832,Nicholas Lardy,True,True,has-page-fuzzy,3,3,13,13,0,3,812,3,2009-05-31,2011-08-21,1985,8,0.4615,1,Nicholas Lardy,,,no,,no,,Nicholas R. Lardy,0.903,5,SENIOR FELLOW PETERSON INSTITUTE FOR INTERNATIONAL ECONOMICS / SENIOR FELLOW PETERSON INSTITUTE FOR ECONOMICS / BROOKINGS INSTITUTION / BROOKINGS INSTITUTIONS,False,False,False,False,False,False,"Dr. NICHOLAS LARDY (Senior Fellow, Peterson Institute for International Economics)","clean: no staff evidence, full name, no duplicate inflation",CNN-7555|2000-05-06|WorldView|cl7|-;CNN-16152|2000-09-19|WorldView|cl2|-;CNN-28449|2001-04-14|CNN SATURDAY|cl3|-;CNN-28464|2001-04-14|CNN SATURDAY MORNING NEWS|cl4|-;CNN-28466|2001-04-14|CNN SATURDAY MORNING NEWS|cl5|-;CNN-105076|2006-04-18|LOU DOBBS TONIGHT|cl1|-;NPR-36851|2009-05-31|All Things Considered|cl11|S;NPR-34678|2010-09-29|All Things Considered|cl10|S;NPR-48730|2011-08-21|Weekend Edition Sunday|cl13|S;NPR-24233|2015-07-27|All Things Considered|cl9|-;NPR-48195|2018-03-23|All Things Considered|cl12|-;NPR-12648|2019-03-08|Morning Edition|cl8|-;CNN-377647|2019-08-15|QUEST MEANS BUSINESS|cl6|-
C02401,Timothy Garton Ash,True,True,has-page,3,3,10,8,2,0,2033,3,2010-12-01,2016-06-25,1979,6,0.3,1,Timothy Garton Ash,,,no,,no,,,,6,OXFORD UNIVERSITY / BRITISH HISTORIAN / HISTORIAN AND AUTHOR THE MAGIC LANTERN / AUTHOR FACTS ARE SUBVERSIVE,False,False,False,False,False,False,TIMOTHY GARTON ASH,"2 re-airings collapsed; CNN-dominated (thinner turns, more re-airing)",CNN-143630|2009-10-04|FAREED ZAKARIA GPS|cl1|-;NPR-30470|2010-12-01|Morning Edition|cl7|S;NPR-625|2011-12-08|Talk of the Nation|cl8|S;CNN-278650|2016-03-10|CNN'S AMANPOUR|cl2|-;NPR-21614|2016-06-25|All Things Considered|cl6|S;CNN-332413|2018-02-08|QUEST MEANS BUSINESS|cl3|-;CNN-385046|2019-11-07|CNN'S AMANPOUR|cl4|-;CNN-385148|2019-11-08|CNN'S AMANPOUR|cl5|-;CNN-388905|2019-12-27|CNN'S AMANPOUR|cl4|-;CNN-389288|2020-01-01|CNN'S AMANPOUR|cl5|-
C02532,Zeynep Tufekci,True,True,has-page,3,3,9,9,0,0,262,3,2016-06-15,2017-03-04,1966,5,0.4444,1,Zeynep Tufekci,,,no,,no,,,,5,UNC CHAPEL HILL / PROFESSOR AT THE UNIVERSITY OF NORTH CAROLINA AND JOURNALIST / TECHNOSOCIOLOGIST / ASSOCIATE PROFESSOR UNIVERSITY OF NORTH CAROLINA A CONTRIBUTING OPINION WRITER THE NEW YORK TIMES,False,False,False,False,False,False,ZEYNEP TUFEKCI,"clean: no staff evidence, full name, no duplicate inflation",CNN-234055|2014-07-06|CNN RELIABLE SOURCES|cl1|-;NPR-21715|2016-06-15|All Things Considered|cl8|S;NPR-11607|2016-10-22|Weekend Edition Saturday|cl7|S;NPR-11510|2017-03-04|Weekend Edition Saturday|cl6|S;CNN-337363|2018-04-11|CNN'S AMANPOUR|cl2|-;CNN-346525|2018-08-01|CNN'S AMANPOUR|cl3|-;NPR-874|2019-01-28|All Things Considered|cl9|-;CNN-396587|2020-04-02|CNN NEWSROOM|cl4|-;CNN-412402|2020-10-02|CNN'S AMANPOUR|cl5|-
C01742,Michael Young,True,True,has-page,3,3,16,13,3,5,2498,3,2006-08-14,2013-06-16,1961,11,0.3125,1,Michael Young,,,no,,no,,,,11,THE DAILY STAR / POLITICAL ANALYST / LEBANESE POLITICAL ANALYST / LEBANESE JOURNALIST,False,False,False,False,True,False,Mr. MICHAEL YOUNG (The Daily Star),"CHECK common first+last name, collision risk; 3 re-airings collapsed; CNN-dominated (thinner turns, more re-airing)",CNN-7290|2000-05-02|CNN International World News|cl7|-;CNN-17580|2000-10-10|Early Edition|cl4|-;CNN-17592|2000-10-10|Newsroom/World View|cl4|-;CNN-92123|2005-02-14|CNN WOLF BLITZER REPORTS|cl8|-;CNN-92126|2005-02-14|INSIGHT|cl8|-;CNN-92137|2005-02-14|LOU DOBBS TONIGHT|cl8|-;NPR-43987|2005-07-18|All Things Considered|cl12|-;NPR-42007|2006-08-14|All Things Considered|cl11|S;CNN-109539|2006-08-19|THIS WEEK AT WAR|cl1|-;NPR-41660|2006-11-13|All Things Considered|cl10|S;CNN-160504|2011-01-07|CNN NEWSROOM|cl2|-;CNN-160511|2011-01-07|CNN NEWSROOM|cl3|-;CNN-178211|2011-12-24|CNN NEWSROOM|cl5|-;NPR-45618|2013-06-16|Weekend Edition Sunday|cl13|S;NPR-22624|2016-03-09|All Things Considered|cl9|-;CNN-299944|2016-12-06|CNN TONIGHT|cl6|-
C00617,David Wallechinsky,True,True,has-page,3,3,11,11,0,0,1356,3,2012-08-09,2016-04-26,1960,6,0.4545,1,David Wallechinsky,,,no,,no,,,,4,PRESIDENT INTERNATIONAL SOCIETY OF OLYMPIC HISTORIANS / OLYMPIC GAMES HISTORIAN / CONTRIBUTING EDITOR PARADE / INTERNATIONAL SOCIETY OF OLYMPIC HISTORIANS,False,False,False,False,False,False,DAVID WALLECHINSKY,"clean: no staff evidence, full name, no duplicate inflation",CNN-92105|2005-02-13|CNN SUNDAY MORNING|cl6|-;NPR-14532|2006-02-16|Day to Day|cl7|-;NPR-31099|2012-08-09|All Things Considered|cl10|S;NPR-25382|2015-01-09|All Things Considered|cl8|S;NPR-6325|2016-04-26|Morning Edition|cl11|S;CNN-285488|2016-05-31|CNN NEWSROOM|cl1|-;CNN-288273|2016-07-06|CNN NEWSROOM|cl2|-;CNN-289218|2016-07-19|CNN NEWSROOM|cl3|-;CNN-289232|2016-07-19|CNN NEWSROOM|cl4|-;CNN-289976|2016-07-29|CNN NEWSROOM|cl5|-;NPR-265|2016-08-07|Weekend Edition Sunday|cl9|-
C00413,Caitlin Flanagan,True,True,has-page,3,3,3,3,0,0,1625,3,2015-03-21,2019-09-01,1948,2,1.0,1,Caitlin Flanagan,,,no,,no,,,,0,,False,False,False,False,False,False,CAITLIN FLANAGAN,"clean: no staff evidence, full name, no duplicate inflation",NPR-24844|2015-03-21|All Things Considered|cl1|S;NPR-48959|2017-10-06|Morning Edition|cl2|S;NPR-8954|2019-09-01|All Things Considered|cl3|S
C00788,Fred Bergsten,True,True,has-page,3,3,12,11,1,2,2347,3,2005-12-31,2012-06-04,1932,10,0.3333,1,Fred Bergsten,,,no,,no,,,,6,DIRECTOR INSTITUTE FOR INTERNATIONAL ECONOMICS / DIRECTOR PETERSON INSTITUTE FOR INTERNATIONAL ECONOMICS / INST FOR INTERNATIONAL ECONOMICS / INST FOR INTL ECONOMICS,False,False,False,False,False,False,FRED BERGSTEN,"1 re-airings collapsed; CNN-dominated (thinner turns, more re-airing)",CNN-6253|2000-04-12|Morning News|cl5|-;CNN-6368|2000-04-13|Newsroom/World View|cl6|-;CNN-6373|2000-04-13|CNN Insight|cl5|-;CNN-8848|2000-05-25|CNN International World News|cl7|-;CNN-31550|2001-05-30|LOU DOBBS MONEYLINE|cl4|-;NPR-43096|2005-12-31|All Things Considered|cl11|S;CNN-105076|2006-04-18|LOU DOBBS TONIGHT|cl1|-;CNN-131446|2008-10-12|FAREED ZAKARIA GPS|cl2|-;NPR-31403|2010-06-28|Morning Edition|cl8|-;NPR-32520|2011-08-16|All Things Considered|cl10|S;CNN-170828|2011-08-18|CONNECT THE WORLD|cl3|-;NPR-31530|2012-06-04|All Things Considered|cl9|S
C01580,Mac Stipanovich,True,True,has-page,3,3,7,7,0,0,209,3,2016-03-16,2016-10-11,1889,5,0.5714,1,Mac Stipanovich,,,no,,no,,,,3,JEB BUSH SUPPORTER / REPUBLICAN STRATEGIST / REPUBLICAN STRATEGIST & LOBBYIST,False,False,False,True,False,False,MAC STIPANOVICH,CHECK particle+surname label (effectively a surname),CNN-267889|2015-10-29|ERIN BURNETT OUTFRONT|cl1|-;CNN-268155|2015-11-02|CNN TONIGHT|cl2|-;NPR-19900|2016-03-16|Morning Edition|cl6|S;NPR-19469|2016-05-09|Morning Edition|cl5|S;CNN-283829|2016-05-11|LEGAL VIEW WITH ASHLEIGH BANFIELD|cl3|-;NPR-18354|2016-10-11|Morning Edition|cl4|S;NPR-47741|2018-04-09|All Things Considered|cl7|-
C00461,Charles Pelkey,True,True,has-page,3,3,5,5,0,0,337,3,2005-08-24,2006-07-27,1858,4,0.8,1,Charles Pelkey,,,no,,no,,,,6,EDITOR VELONEWS COM / VELONEWS / NEWS EDITOR VELONEWS / EDITOR VELO NEWS MAGAZINE,False,False,False,False,False,False,"Mr. CHARLES PELKEY (Editor, Velonews.com)","clean: no staff evidence, full name, no duplicate inflation",NPR-16806|2005-07-04|Day to Day|cl2|-;NPR-43791|2005-08-24|All Things Considered|cl5|S;NPR-43422|2005-11-03|All Things Considered|cl4|S;NPR-17855|2006-07-27|Talk of the Nation|cl3|S;CNN-281027|2016-04-09|CNN NEWSROOM|cl1|-
C00632,De Soto,True,True,has-page,3,3,7,7,0,0,3373,3,2001-07-20,2010-10-14,1857,5,0.0,2,De Soto;Desoto,punctuation_variant,identical letters+digits ignoring punctuation,no,,no,,,,0,,False,False,False,True,False,False,DE SOTO,"CHECK particle+surname label (effectively a surname); merged 2 label variants (punctuation_variant); CNN-dominated (thinner turns, more re-airing)",CNN-35267|2001-07-20|LOU DOBBS MONEYLINE|cl6|S;CNN-73096|2003-07-01|LOU DOBBS TONIGHT|cl7|-;CNN-108728|2006-07-27|YOUR WORLD TODAY|cl1|S;CNN-109336|2006-08-14|YOUR WORLD TODAY|cl2|-;CNN-144186|2009-10-20|ISSUES WITH JANE VELEZ-MITCHELL|cl3|-;CNN-146305|2009-12-22|ISSUES WITH JANE VELEZ-MITCHELL|cl4|-;CNN-156927|2010-10-14|QUEST MEANS BUSINESS|cl5|S
C00575,Daoud Kuttab,True,True,has-page,3,3,8,8,0,0,3961,3,2006-06-29,2017-05-03,1852,6,0.5,1,Daoud Kuttab,,,no,,no,,,,5,AL QUDS UNIVERSITY RAMALLAH PALESTINE / FOUNDER AMMANNET NET / PALESTINIAN JOURNALIST / PALESTINIAN JOURNALIST ALMONITOR COM,False,False,False,False,False,False,DAOUD KUTTAB,"clean: no staff evidence, full name, no duplicate inflation",CNN-69288|2003-04-12|CNN LARRY KING LIVE|cl3|-;CNN-89701|2004-11-12|CNN LIVE EVENT/SPECIAL|cl4|-;NPR-42218|2006-06-29|All Things Considered|cl8|S;NPR-25759|2013-06-17|Morning Edition|cl7|-;CNN-212435|2013-08-13|CNN'S AMANPOUR|cl1|-;NPR-25184|2015-02-03|All Things Considered|cl6|S;NPR-18674|2017-05-03|All Things Considered|cl5|S;CNN-340155|2018-05-15|CNN NEWSROOM|cl2|-
C01880,Peter Coy,True,True,has-page,3,3,8,8,0,0,4152,3,2006-01-30,2017-06-13,1846,6,0.375,1,Peter Coy,,,no,,no,,,,4,ECONOMICS EDITOR BUSINESSWEEK / SENIOR WRITER BLOOMBERG BUSINESS WEEK / BUSINESS WEEK / BUSINESS WEEK ECONOMICS EDITOR,False,False,False,False,False,False,"Mr. PETER COY (Economics Editor, BusinessWeek)","clean: no staff evidence, full name, no duplicate inflation",CNN-16481|2000-09-24|WorldView|cl1|-;CNN-20211|2000-11-19|Sunday Morning News|cl2|-;CNN-29785|2001-05-05|CNN SATURDAY|cl3|-;CNN-33938|2001-07-03|CNN SUNDAY|cl4|-;CNN-47091|2002-01-10|CNN THE POINT|cl5|-;NPR-42939|2006-01-30|All Things Considered|cl8|S;NPR-35374|2010-05-27|All Things Considered|cl7|S;NPR-17847|2017-06-13|All Things Considered|cl6|S
C00484,Christopher Catrambone,True,True,has-page,3,3,3,3,0,0,713,3,2015-05-06,2017-04-18,1829,1,1.0,1,Christopher Catrambone,,,no,,no,,,,0,,False,False,False,False,False,False,CHRISTOPHER CATRAMBONE,"clean: no staff evidence, full name, no duplicate inflation",NPR-22036|2015-05-06|Morning Edition|cl3|S;NPR-19386|2016-05-31|Morning Edition|cl2|S;NPR-15161|2017-04-18|Morning Edition|cl1|S
C00613,David Taylor,True,True,has-page,3,3,6,6,0,0,707,3,2006-04-22,2008-03-29,1823,4,0.6667,1,David Taylor,,,no,,no,,,,3,WRITER / EDITOR PRIDE OF PLACE / UEFA EVENTS SA CEO,False,False,False,False,True,False,DAVID TAYLOR,"CHECK common first+last name, collision risk",CNN-71202|2003-05-22|LIVE FROM THE HEADLINES|cl2|-;NPR-42490|2006-04-22|All Things Considered|cl5|S;NPR-36714|2007-03-29|Morning Edition|cl3|S;NPR-40493|2008-03-29|All Things Considered|cl4|S;CNN-166760|2011-05-27|QUEST MEANS BUSINESS|cl1|-;NPR-7310|2016-06-07|Morning Edition|cl6|-
C00744,Elvis Mitchell,True,True,has-page,3,3,5,5,0,0,385,3,2006-07-08,2007-07-28,1748,3,0.6,1,Elvis Mitchell,,,no,,review,Weekend Edition entertainment critic Elvis Mitchell has seen The Simpsons Movie and \u2014 cowabunga! \u2014 he likes it. He talks to Scott Simon about the movie version of the 18-year-old Fox series.,,,2,NEW YORK TIMES FILM CRITIC / FILM CRITIC THE NEW YORK TIMES,False,False,False,False,False,False,ELVIS MITCHELL,CHECK summaries use a role word (outside journalist or recurring pundit?),CNN-86471|2004-07-23|ANDERSON COOPER 360 DEGREES|cl1|-;CNN-86684|2004-07-30|PAULA ZAHN NOW|cl2|-;NPR-19008|2006-07-08|Weekend Edition Saturday|cl5|S;NPR-18886|2006-09-23|Weekend Edition Saturday|cl4|S;NPR-18165|2007-07-28|Weekend Edition Saturday|cl3|S
C00602,David Kushner,True,True,has-page,3,3,5,5,0,0,357,3,2008-01-13,2009-01-04,1737,2,0.8,1,David Kushner,,,no,,no,"Host Liane Hansen speaks with Weekend Edition's Digital Correspondent David Kushner about the Wayback Machine, an Internet archive of the Web, and how it works.",,,3,WRITER / JOURNALIST ROLLING STONE AND WIRED AUTHOR / AUTHOR MEN OF DOOM,False,False,False,False,False,False,DAVID KUSHNER,"clean: no staff evidence, full name, no duplicate inflation",CNN-70873|2003-05-15|LIVE FROM THE HEADLINES|cl1|-;NPR-17118|2008-01-13|Weekend Edition Sunday|cl5|S;NPR-16134|2008-09-14|Weekend Edition Sunday|cl4|S;NPR-15935|2008-10-12|Weekend Edition Sunday|cl3|-;NPR-15647|2009-01-04|Weekend Edition Sunday|cl2|S
C02420,Todd Whitman,True,True,has-page,3,3,5,5,0,2,924,3,2016-05-20,2018-11-30,1706,4,0.0,1,Todd Whitman,,,no,,no,,,,0,,False,False,False,False,False,False,TODD WHITMAN,"CNN-dominated (thinner turns, more re-airing)",CNN-284591|2016-05-20|NEW DAY|cl1|S;CNN-320448|2017-09-04|AT THIS HOUR|cl2|S;CNN-355942|2018-11-30|AT THIS HOUR|cl3|S;CNN-377001|2019-08-09|ANDERSON COOPER 360 DEGREES|cl4|-;CNN-377092|2019-08-09|THE SITUATION ROOM|cl5|-
C01808,Najam Sethi,True,True,has-page,3,3,5,5,0,0,1252,3,2007-12-27,2011-06-01,1701,5,0.8,1,Najam Sethi,,,no,,no,,,,4,EDITOR IN CHIEF FRIDAY TIMES / EDITOR IN CHIEF DAILY TIMES / EDITOR FRIDAY TIMES / NEWSPAPER EDITOR,False,False,False,False,False,False,"Mr. NAJAM SETHI (Editor-in-Chief, Friday Times)","clean: no staff evidence, full name, no duplicate inflation",CNN-39805|2001-09-17|CNN WOLF BLITZER REPORTS|cl1|-;NPR-12919|2007-12-27|News & Notes|cl2|S;NPR-36247|2009-12-24|All Things Considered|cl5|-;NPR-13482|2011-02-20|Weekend Edition Sunday|cl3|S;NPR-29449|2011-06-01|Morning Edition|cl4|S
C01045,Javier Garza,True,True,has-page,3,3,3,3,0,0,1123,3,2016-08-03,2019-08-31,1679,2,1.0,1,Javier Garza,,,no,,no,,,,0,,False,False,False,False,False,False,JAVIER GARZA,"clean: no staff evidence, full name, no duplicate inflation",NPR-21270|2016-08-03|All Things Considered|cl2|S;NPR-11465|2017-05-20|Weekend Edition Saturday|cl1|S;NPR-8535|2019-08-31|Weekend Edition Saturday|cl3|S
C02387,Thulani Davis,True,True,has-page,3,3,3,3,0,0,4566,3,2006-02-14,2018-08-16,1661,2,1.0,1,Thulani Davis,,,no,,no,,,,2,AUTHOR MY CONFEDERATE KINFOLK / POET AND PLAYWRIGHT,False,False,False,False,False,False,THULANI DAVIS,"clean: no staff evidence, full name, no duplicate inflation",NPR-45694|2006-02-14|News & Notes|cl2|S;NPR-1002|2007-08-20|News & Notes|cl1|S;NPR-5001|2018-08-16|All Things Considered|cl3|S
C02419,Todd Stern,True,True,has-page,3,3,5,5,0,0,2722,3,2009-12-17,2017-05-31,1634,3,0.6,1,Todd Stern,,,no,,no,,,,3,U S CLIMATE ENVOY / U S SPECIAL ENVOY ON CLIMATE CHANGE / FORMER SPECIAL ENVOY FOR CLIMATE CHANGE,False,False,False,False,False,False,TODD STERN,"clean: no staff evidence, full name, no duplicate inflation",CNN-145896|2009-12-09|PRISM|cl1|-;NPR-36266|2009-12-17|All Things Considered|cl5|S;NPR-23347|2015-12-14|All Things Considered|cl4|S;CNN-289722|2016-07-26|CNN LIVE EVENT/SPECIAL|cl2|-;NPR-18111|2017-05-31|All Things Considered|cl3|S
C02473,Van Auken,True,True,has-page,3,3,4,4,0,0,1201,3,2001-05-06,2004-08-19,1579,4,0.0,1,Van Auken,,,no,,no,,,,0,,False,False,False,True,False,False,VAN AUKEN,"CHECK particle+surname label (effectively a surname); CNN-dominated (thinner turns, more re-airing)",CNN-29841|2001-05-06|CNN SUNDAY MORNING|cl1|S;CNN-37903|2001-08-24|CNN LIVE THIS MORNING|cl2|-;CNN-58057|2002-07-25|CNN AMERICAN MORNING WITH PAULA ZAHN|cl3|S;CNN-87274|2004-08-19|CNN LIVE AT DAYBREAK|cl4|S
C01867,Paul Barrett,True,True,has-page,3,3,4,4,0,0,2368,3,2013-03-15,2019-09-08,1576,3,0.75,1,Paul Barrett,,,no,,no,,,,1,NATURAL HISTORY MUSEUM,False,False,False,False,False,False,PAUL BARRETT,"clean: no staff evidence, full name, no duplicate inflation",CNN-147412|2010-01-27|CONNECT THE WORLD|cl1|-;NPR-26378|2013-03-15|Morning Edition|cl3|S;NPR-24350|2014-03-06|Morning Edition|cl2|S;NPR-8840|2019-09-08|All Things Considered|cl4|S
C02474,Van Boxmeer,True,True,has-page,3,3,4,4,0,0,547,3,2010-02-23,2011-08-24,1566,1,0.0,1,Van Boxmeer,,,no,,no,,,,0,,False,False,False,True,False,False,VAN BOXMEER,"CHECK particle+surname label (effectively a surname); CNN-dominated (thinner turns, more re-airing)",CNN-148343|2010-02-23|QUEST MEANS BUSINESS|cl1|S;CNN-154837|2010-08-25|QUEST MEANS BUSINESS|cl2|S;CNN-171162|2011-08-24|QUEST MEANS BUSINESS|cl3|S;CNN-230150|2014-05-08|QUEST MEANS BUSINESS|cl4|-
C00862,Hadi Ghaemi,True,True,has-page,3,3,7,7,0,0,1835,3,2009-05-16,2014-05-25,1556,4,0.5714,1,Hadi Ghaemi,,,no,,no,,,,3,INTERNATIONAL CAMPAIGN FOR HUMAN RIGHTS / INTERNATIONAL CAMPAIGN FOR HUMAN RIGHTS IN IRAN / EXECUTIVE DIRECTOR CENTER FOR HUMAN RIGHTS IN IRAN,False,False,False,False,False,False,HADI GHAEMI,"clean: no staff evidence, full name, no duplicate inflation",NPR-15238|2009-05-16|Weekend Edition Saturday|cl4|S;CNN-139979|2009-07-01|CNN NEWSROOM|cl1|-;CNN-147020|2010-01-15|CNN'S AMANPOUR|cl2|-;NPR-34770|2010-09-13|All Things Considered|cl7|S;NPR-27233|2014-05-25|All Things Considered|cl6|S;NPR-2514|2018-11-02|All Things Considered|cl5|-;CNN-387045|2019-12-03|CNN'S AMANPOUR|cl3|-
C02305,Susan Shirk,True,True,has-page,3,3,3,3,0,0,3140,3,2011-01-11,2019-08-17,1551,2,1.0,1,Susan Shirk,,,no,,no,,,,1,DIRECTOR INSTITUTE ON GLOBAL CONFLICT AND COOPERATION UNIVERSITY OF CALIFORNIA SAN DIEGO,False,False,False,False,False,False,SUSAN SHIRK,"clean: no staff evidence, full name, no duplicate inflation",NPR-3118|2011-01-11|Talk of the Nation|cl2|S;NPR-11209|2012-05-01|Talk of the Nation|cl1|S;NPR-8531|2019-08-17|Weekend Edition Saturday|cl3|S
C02098,Ryan Mcgee,True,True,has-page-fuzzy,3,3,3,3,0,0,1318,3,2009-07-18,2013-02-25,1546,1,1.0,1,Ryan Mcgee,,,no,,no,,Ryan McGee,1.0,1,SENIOR WRITER ESPN THE MAGAZINE,False,False,False,False,False,False,RYAN MCGEE,"clean: no staff evidence, full name, no duplicate inflation",NPR-36601|2009-07-18|All Things Considered|cl3|S;NPR-35042|2010-07-25|All Things Considered|cl2|S;NPR-29757|2013-02-25|All Things Considered|cl1|S
C00221,Anton La Guardia,True,True,has-page,3,3,4,4,0,0,1989,3,2012-04-23,2017-10-03,1525,3,0.75,1,Anton La Guardia,,,no,,no,,,,1,THE DAILY TELEGRAPH,False,False,False,False,False,False,ANTON LA GUARDIA,"clean: no staff evidence, full name, no duplicate inflation",CNN-52465|2002-04-13|CNN SATURDAY MORNING NEWS|cl1|-;NPR-31765|2012-04-23|All Things Considered|cl4|S;NPR-23817|2014-07-22|Morning Edition|cl3|S;NPR-15218|2017-10-03|All Things Considered|cl2|S
C01211,Joe Wright,True,True,has-page,3,3,5,5,0,0,369,3,2005-05-04,2006-05-08,1498,2,0.6,1,Joe Wright,,,no,,review,"Commentator Joe Wright spent more than 10 years doing AIDS community work in San Francisco. He says that back in 1981 and '82, before AIDS was called AIDS, it was called \""gay cancer.\"" At the time, cancer was the most d",,,2,DEPUTY DIRECTOR NORTH CAROLINA EMERGENCY MANAGEMENT / REPUBLICAN,False,False,False,False,False,False,JOE WRIGHT,CHECK summaries use a role word (outside journalist or recurring pundit?),NPR-44351|2005-05-04|All Things Considered|cl5|S;NPR-43269|2005-11-29|All Things Considered|cl4|S;NPR-42414|2006-05-08|All Things Considered|cl3|S;CNN-233918|2014-07-04|CNN NEWSROOM|cl1|-;CNN-272517|2015-12-30|CNN NEWSROOM|cl2|-
C02511,Wayne Flynt,True,True,has-page,3,3,4,4,0,0,3641,3,2006-03-03,2016-02-20,1493,3,0.75,1,Wayne Flynt,,,no,,no,,,,2,HISTORIAN / HARPER LEE FRIEND,False,False,False,False,False,False,WAYNE FLYNT,"clean: no staff evidence, full name, no duplicate inflation",NPR-42772|2006-03-03|All Things Considered|cl4|S;NPR-37577|2009-02-13|All Things Considered|cl3|S;CNN-259652|2015-07-14|THE LEAD WITH JAKE TAPPER|cl1|-;NPR-11750|2016-02-20|Weekend Edition Saturday|cl2|S
